5.98,1,.3623648,289.0598,4749.671,3281.433
5.99,1,.3643,289.6337,4742.674,3276.157
6,1,.3662453,290.2082,4735.674,3270.883
6.01,1,.3680316,290.7831,4730.84,3267.108
6.02,1,.369997,291.3586,4723.821,3261.827
6.03,1,.371973,291.9346,4716.792,3256.543
6.04,1,.3739594,292.5112,4709.76,3251.26
6.05,1,.375956,293.0883,4702.725,3245.978
6.06,1,.377963,293.6659,4695.687,3240.698
6.07,1,.3799804,294.244,4688.646,3235.419
6.08,1,.3820084,294.8227,4681.602,3230.14
6.09,1,.3838728,295.4018,4676.673,3226.325
6.1,1,.3859214,295.9816,4669.616,3221.044
6.11,1,.3879806,296.5619,4662.558,3215.765
6.12,1,.3900503,297.1426,4655.498,3210.489
6.13,1,.3921309,297.724,4648.435,3205.213
6.14,1,.3942221,298.3059,4641.371,3199.941
6.15,1,.3963242,298.8883,4634.305,3194.669
6.16,1,.3984372,299.4713,4627.238,3189.4
6.17,1,.4005612,300.0548,4620.17,3184.134
6.18,1,.4024946,300.6388,4615.408,3180.46
6.19,1,.40464,301.2234,4608.328,3175.191
6.2,1,.4067964,301.8085,4601.249,3169.925
6.21,1,.408964,302.3943,4594.167,3164.662
6.22,1,.4111427,302.9805,4587.086,3159.401
6.23,1,.4133327,303.5673,4580.004,3154.143
6.24,1,.415534,304.1547,4572.922,3148.887
6.25,1,.4177467,304.7426,4565.84,3143.635
6.26,1,.4199706,305.3311,4558.758,3138.385
6.27,1,.4220107,305.92,4553.783,3134.588
6.28,1,.4242572,306.5096,4546.692,3129.339
6.29,1,.4265154,307.0998,4539.601,3124.091
6.3,1,.4287851,307.6905,4532.511,3118.847
6.31,1,.4310665,308.2818,4525.421,3113.607
6.32,1,.4333595,308.8737,4518.333,3108.37
6.33,1,.4356644,309.4661,4511.246,3103.136
6.34,1,.4378767,310.059,4505.23,3098.643
6.35,1,.440205,310.6526,4498.142,3093.414
6.36,1,.4423335,311.2467,4493.202,3089.665
6.37,1,.4446852,311.8414,4486.108,3084.438
6.38,1,.4470488,312.4367,4479.015,3079.214
6.39,1,.4494244,313.0326,4471.924,3073.994
6.4,1,.4518123,313.6291,4464.837,3068.779
6.41,1,.4542123,314.2261,4457.75,3063.567
6.42,1,.4566246,314.8238,4450.667,3058.361
6.43,1,.4590491,315.4219,4443.586,3053.158
6.44,1,.4614861,316.0208,4436.507,3047.959
6.45,1,.4637194,316.6201,4431.496,3044.183
6.46,1,.4661807,317.2201,4424.414,3038.988
